-0.53	-0.84	0.16
-0.53	-0.84	0.16
-0.54	-0.84	0.15
-0.54	-0.84	0.15
-0.54	-0.85	0.15
-0.53	-0.85	0.15
-0.53	-0.85	0.15
-0.53	-0.84	0.15
-0.53	-0.84	0.15
-0.53	-0.84	0.15
-0.53	-0.85	0.15
-0.53	-0.85	0.16
-0.53	-0.86	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.53	-0.84	0.16
-0.53	-0.84	0.16
-0.53	-0.84	0.16
-0.53	-0.84	0.16
-0.53	-0.85	0.16
-0.53	-0.85	0.16
-0.52	-0.86	0.16
-0.52	-0.86	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.53	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.53	-0.85	0.16
-0.53	-0.85	0.15
-0.53	-0.85	0.15
-0.53	-0.85	0.16
-0.53	-0.85	0.16
-0.52	-0.85	0.16
-0.53	-0.85	0.16
-0.53	-0.85	0.16
-0.53	-0.84	0.16
-0.53	-0.85	0.16
-0.53	-0.85	0.16
-0.53	-0.84	0.16
-0.53	-0.84	0.16
-0.53	-0.84	0.16
-0.53	-0.85	0.16
-0.53	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.15
-0.52	-0.85	0.15
-0.52	-0.85	0.15
-0.53	-0.85	0.15
-0.53	-0.86	0.16
-0.52	-0.86	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.53	-0.85	0.16
-0.53	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.53	-0.85	0.16
-0.53	-0.85	0.16
-0.53	-0.84	0.16
-0.53	-0.84	0.16
-0.53	-0.84	0.16
-0.53	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.86	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.15
-0.52	-0.85	0.15
-0.52	-0.85	0.15
-0.53	-0.85	0.16
-0.53	-0.86	0.16
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.53	-0.84	0.16
-0.53	-0.84	0.16
-0.53	-0.84	0.17
-0.53	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.86	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.53	-0.85	0.16
-0.53	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.86	0.16
-0.52	-0.86	0.17
-0.52	-0.86	0.17
-0.52	-0.86	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.53	-0.85	0.17
-0.53	-0.85	0.17
-0.53	-0.85	0.17
-0.53	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.86	0.16
-0.52	-0.86	0.16
-0.53	-0.86	0.16
-0.53	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.85	0.16
-0.51	-0.85	0.16
-0.51	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.86	0.18
-0.52	-0.85	0.18
-0.52	-0.85	0.17
-0.52	-0.84	0.17
-0.53	-0.83	0.17
-0.53	-0.83	0.17
-0.53	-0.84	0.17
-0.53	-0.85	0.16
-0.53	-0.86	0.16
-0.53	-0.86	0.16
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.17
-0.52	-0.85	0.16
-0.53	-0.85	0.16
-0.53	-0.85	0.16
-0.52	-0.85	0.16
-0.52	-0.84	0.15
-0.51	-0.84	0.15
-0.51	-0.83	0.16
-0.51	-0.83	0.16
-0.52	-0.83	0.17
-0.53	-0.84	0.17
-0.54	-0.84	0.18
-0.54	-0.83	0.19
-0.53	-0.82	0.18
-0.53	-0.81	0.17
-0.53	-0.80	0.17
-0.53	-0.80	0.16
-0.54	-0.81	0.15
-0.55	-0.83	0.15
-0.56	-0.85	0.15
-0.55	-0.88	0.14
-0.53	-0.90	0.13
-0.51	-0.91	0.11
-0.48	-0.91	0.09
-0.45	-0.91	0.07
-0.44	-0.91	0.04
-0.43	-0.93	0.01
-0.42	-0.95	-0.02
-0.42	-0.96	-0.04
-0.40	-0.98	-0.06
-0.39	-0.99	-0.07
-0.38	-0.99	-0.08
-0.39	-1.00	-0.09
-0.41	-1.01	-0.10
-0.43	-1.03	-0.10
-0.44	-1.06	-0.12
-0.43	-1.11	-0.15
-0.39	-1.19	-0.20
-0.31	-1.31	-0.25
-0.22	-1.45	-0.26
-0.14	-1.55	-0.22
-0.11	-1.56	-0.11
-0.12	-1.52	0.01
-0.11	-1.48	0.07
-0.07	-1.46	0.00
-0.08	-1.49	-0.18
-0.21	-1.52	-0.34
-0.39	-1.50	-0.42
-0.53	-1.40	-0.39
-0.60	-1.27	-0.31
-0.61	-1.16	-0.22
-0.60	-1.08	-0.14
-0.59	-1.03	-0.06
-0.57	-0.99	-0.01
-0.53	-0.97	-0.04
-0.49	-0.95	-0.09
-0.47	-0.92	-0.15
-0.44	-0.89	-0.19
-0.39	-0.87	-0.20
-0.36	-0.80	-0.20
-0.35	-0.72	-0.19
-0.37	-0.66	-0.15
-0.38	-0.63	-0.11
-0.39	-0.62	-0.10
-0.40	-0.62	-0.10
-0.39	-0.62	-0.11
-0.37	-0.62	-0.11
-0.34	-0.63	-0.14
-0.31	-0.66	-0.12
-0.28	-0.69	-0.09
-0.24	-0.70	-0.10
-0.20	-0.70	-0.09
-0.17	-0.68	-0.10
-0.14	-0.66	-0.11
-0.10	-0.65	-0.12
-0.06	-0.65	-0.12
-0.04	-0.66	-0.12
-0.02	-0.65	-0.11
-0.03	-0.65	-0.10
-0.03	-0.65	-0.10
-0.04	-0.65	-0.09
-0.05	-0.65	-0.09
-0.07	-0.65	-0.09
-0.09	-0.65	-0.10
-0.12	-0.65	-0.11
-0.13	-0.66	-0.11
-0.14	-0.67	-0.10
-0.13	-0.69	-0.10
-0.13	-0.70	-0.11
-0.13	-0.72	-0.12
-0.14	-0.74	-0.14
-0.15	-0.75	-0.14
-0.16	-0.75	-0.14
-0.18	-0.77	-0.13
-0.21	-0.80	-0.13
-0.22	-0.86	-0.13
-0.23	-0.92	-0.13
-0.22	-0.96	-0.16
-0.21	-0.99	-0.19
-0.18	-1.04	-0.21
-0.14	-1.09	-0.24
-0.09	-1.17	-0.26
-0.03	-1.20	-0.28
0.03	-1.21	-0.31
0.12	-1.25	-0.35
0.18	-1.34	-0.39
0.22	-1.42	-0.40
0.25	-1.40	-0.39
0.23	-1.33	-0.38
0.18	-1.22	-0.37
0.12	-1.11	-0.36
0.06	-1.01	-0.33
-0.02	-0.92	-0.28
-0.11	-0.86	-0.24
-0.19	-0.81	-0.20
-0.29	-0.77	-0.17
-0.40	-0.81	-0.15
-0.56	-1.09	-0.21
-0.66	-1.67	-0.30
-0.41	-2.20	-0.23
0.02	-2.22	-0.06
0.28	-1.88	0.03
0.36	-1.43	-0.01
0.33	-0.97	-0.10
0.06	-0.62	-0.02
-0.40	-0.37	0.15
-0.80	-0.33	0.26
-0.95	-0.52	0.33
-0.82	-0.80	0.31
-0.61	-0.99	0.19
-0.56	-1.00	0.03
-0.66	-0.91	-0.09
-0.74	-0.83	-0.05
-0.73	-0.78	0.08
-0.70	-0.76	0.14
-0.72	-0.75	0.08
-0.76	-0.76	-0.00
-0.78	-0.78	-0.05
-0.74	-0.79	-0.05
-0.66	-0.80	-0.03
-0.59	-0.81	-0.03
-0.55	-0.83	-0.03
-0.51	-0.84	-0.03
-0.48	-0.86	-0.03
-0.48	-0.87	-0.02
-0.52	-0.84	-0.02
-0.59	-0.78	-0.02
-0.64	-0.72	-0.03
-0.67	-0.68	-0.05
-0.68	-0.68	-0.06
-0.67	-0.70	-0.06
-0.65	-0.74	-0.05
-0.63	-0.77	-0.02
-0.61	-0.77	0.01
-0.58	-0.77	0.03
-0.58	-0.77	0.03
-0.58	-0.78	0.03
-0.58	-0.79	0.05
-0.59	-0.80	0.07
-0.59	-0.81	0.09
-0.60	-0.82	0.09
-0.61	-0.82	0.09
-0.63	-0.80	0.08
-0.64	-0.79	0.09
-0.63	-0.79	0.07
-0.61	-0.80	0.05
-0.59	-0.81	0.05
-0.57	-0.81	0.05
-0.55	-0.84	0.04
-0.52	-0.87	-0.00
-0.50	-0.87	-0.05
-0.49	-0.87	-0.05
-0.46	-0.89	-0.02
-0.43	-0.92	0.01
-0.40	-0.94	0.01
-0.41	-0.92	0.00
-0.42	-0.90	-0.01
-0.43	-0.92	-0.02
-0.43	-0.96	-0.05
-0.44	-0.98	-0.09
-0.46	-1.01	-0.12
-0.45	-1.05	-0.14
-0.42	-1.09	-0.17
-0.39	-1.18	-0.23
-0.39	-1.33	-0.30
-0.42	-1.51	-0.35
-0.49	-1.65	-0.38
-0.49	-1.71	-0.34
-0.35	-1.67	-0.26
-0.16	-1.60	-0.17
-0.06	-1.51	-0.08
-0.15	-1.43	0.03
-0.44	-1.35	0.15
-0.85	-1.27	0.25
-1.35	-1.18	0.36
-1.85	-1.08	0.47
-2.15	-0.96	0.50
-2.06	-0.83	0.42
-1.71	-0.77	0.33
-1.30	-0.76	0.28
-0.95	-0.82	0.23
-0.67	-0.96	0.36
-0.46	-1.10	0.43
-0.32	-1.19	0.27
-0.24	-1.27	0.13
-0.19	-1.31	0.02
-0.21	-1.30	-0.02
-0.28	-1.25	-0.02
-0.35	-1.17	-0.02
-0.42	-1.09	-0.01
-0.47	-1.00	0.03
-0.51	-0.92	0.07
-0.54	-0.86	0.07
-0.56	-0.82	0.07
-0.55	-0.78	0.07
-0.52	-0.75	0.08
-0.49	-0.70	0.10
-0.46	-0.64	0.11
-0.44	-0.58	0.13
-0.43	-0.52	0.15
-0.43	-0.46	0.17
-0.45	-0.40	0.19
-0.49	-0.35	0.21
-0.53	-0.29	0.23
-0.56	-0.23	0.25
-0.56	-0.18	0.25
-0.54	-0.14	0.24
-0.49	-0.12	0.20
-0.44	-0.12	0.14
-0.37	-0.15	0.08
-0.32	-0.21	0.04
-0.28	-0.29	0.01
-0.25	-0.38	0.00
-0.24	-0.48	-0.00
-0.24	-0.56	-0.01
-0.25	-0.65	-0.03
-0.28	-0.74	-0.04
-0.31	-0.82	-0.05
-0.35	-0.89	-0.05
-0.40	-0.92	-0.04
-0.43	-0.91	-0.04
-0.46	-0.91	-0.05
-0.46	-0.94	-0.08
-0.43	-1.02	-0.13
-0.39	-1.15	-0.21
-0.33	-1.32	-0.26
-0.21	-1.48	-0.30
-0.05	-1.57	-0.36
0.07	-1.61	-0.42
0.12	-1.60	-0.49
0.09	-1.57	-0.51
0.04	-1.55	-0.44
-0.01	-1.57	-0.34
-0.16	-1.75	-0.30
-0.43	-2.13	-0.26
-0.60	-2.44	-0.15
-0.43	-2.43	-0.00
-0.02	-2.09	0.09
0.43	-1.50	0.12
0.72	-0.93	0.03
0.71	-0.48	-0.15
0.34	-0.07	-0.30
-0.34	0.20	-0.31
-1.03	0.18	-0.16
-1.46	-0.08	0.07
-1.52	-0.44	0.25
-1.20	-0.71	0.24
-0.78	-0.90	0.16
-0.52	-1.05	0.05
-0.46	-1.12	-0.09
-0.48	-1.07	-0.12
-0.49	-0.98	-0.02
-0.48	-0.89	0.09
-0.49	-0.81	0.08
-0.55	-0.76	-0.01
-0.60	-0.74	-0.04
-0.62	-0.77	0.02
-0.59	-0.81	0.12
-0.56	-0.82	0.20
-0.55	-0.80	0.21
-0.56	-0.80	0.17
-0.60	-0.79	0.12
-0.65	-0.74	0.08
-0.71	-0.68	0.06
-0.76	-0.64	0.04
-0.77	-0.63	0.05
-0.73	-0.67	0.06
-0.67	-0.73	0.09
-0.61	-0.80	0.05
-0.54	-0.87	0.03
-0.48	-0.90	0.05
-0.44	-0.90	0.05
-0.43	-0.89	0.04
-0.45	-0.88	0.01
-0.50	-0.88	-0.01
-0.54	-0.88	-0.03
-0.55	-0.87	-0.03
-0.52	-0.88	-0.04
-0.48	-0.90	-0.05
-0.42	-0.92	-0.05
-0.37	-0.94	-0.05
-0.34	-0.96	-0.05
-0.32	-0.99	-0.02
-0.31	-0.99	0.00
-0.31	-0.96	0.01
-0.34	-0.92	0.00
-0.40	-0.86	-0.02
-0.46	-0.82	-0.06
-0.52	-0.80	-0.10
-0.58	-0.78	-0.14
-0.63	-0.79	-0.18
-0.68	-0.84	-0.21
-0.69	-0.91	-0.20
-0.64	-0.98	-0.18
-0.55	-1.04	-0.16
-0.50	-1.18	-0.14
-0.47	-1.32	-0.10
-0.44	-1.46	-0.12
-0.38	-1.57	-0.18
-0.28	-1.64	-0.22
-0.13	-1.67	-0.24
-0.02	-1.68	-0.25
-0.02	-1.65	-0.26
-0.11	-1.55	-0.24
-0.32	-1.42	-0.18
-0.63	-1.28	-0.03
-1.03	-1.15	0.15
-1.45	-1.06	0.34
-1.81	-0.99	0.52
-2.00	-0.92	0.64
-1.95	-0.84	0.64
-1.69	-0.80	0.57
-1.37	-0.80	0.50
-1.06	-0.85	0.38
-0.78	-0.96	0.37
-0.53	-1.10	0.36
-0.32	-1.19	0.23
-0.16	-1.20	0.17
-0.08	-1.16	0.17
-0.08	-1.09	0.18
-0.12	-1.01	0.23
-0.17	-0.96	0.26
-0.21	-0.93	0.25
-0.26	-0.89	0.29
-0.31	-0.87	0.32
-0.35	-0.84	0.31
-0.37	-0.84	0.27
-0.36	-0.85	0.21
-0.32	-0.86	0.17
-0.28	-0.87	0.14
-0.25	-0.87	0.12
-0.22	-0.86	0.11
-0.21	-0.83	0.10
-0.22	-0.79	0.08
-0.23	-0.74	0.07
-0.25	-0.69	0.07
-0.25	-0.64	0.07
-0.25	-0.58	0.06
-0.25	-0.52	0.05
-0.25	-0.47	0.03
-0.25	-0.43	0.01
-0.25	-0.40	-0.01
-0.25	-0.38	-0.03
-0.25	-0.37	-0.05
-0.26	-0.37	-0.08
-0.24	-0.37	-0.11
-0.23	-0.38	-0.13
-0.23	-0.39	-0.14
-0.24	-0.40	-0.14
-0.27	-0.42	-0.14
-0.30	-0.44	-0.15
-0.34	-0.48	-0.18
-0.38	-0.55	-0.22
-0.43	-0.61	-0.25
-0.48	-0.67	-0.26
-0.53	-0.72	-0.23
-0.54	-0.78	-0.21
-0.50	-0.87	-0.21
-0.42	-1.01	-0.20
-0.31	-1.13	-0.19
-0.21	-1.22	-0.18
-0.12	-1.30	-0.19
-0.03	-1.41	-0.24
0.02	-1.48	-0.32
0.00	-1.51	-0.41
-0.06	-1.51	-0.44
-0.12	-1.45	-0.42
-0.15	-1.36	-0.32
-0.15	-1.34	-0.19
-0.17	-1.53	-0.21
-0.32	-2.15	-0.34
-0.49	-2.72	-0.37
-0.34	-2.63	-0.41
0.03	-2.02	-0.36
0.28	-1.28	-0.17
0.40	-0.70	-0.05
0.45	-0.35	-0.07
0.28	-0.18	-0.04
-0.16	-0.09	0.11
-0.66	-0.14	0.26
-1.05	-0.38	0.27
-1.22	-0.67	0.17
-1.19	-0.82	-0.01
-1.13	-0.81	-0.19
-1.05	-0.76	-0.29
-0.90	-0.75	-0.23
-0.71	-0.77	-0.07
-0.55	-0.85	0.05
-0.46	-0.91	0.03
-0.44	-0.92	-0.06
-0.47	-0.88	-0.11
-0.52	-0.83	-0.11
-0.56	-0.79	-0.09
-0.57	-0.76	-0.05
-0.56	-0.76	-0.02
-0.56	-0.77	-0.01
-0.56	-0.80	0.00
-0.57	-0.83	0.02
-0.60	-0.84	0.04
-0.64	-0.80	0.03
-0.67	-0.74	0.03
-0.69	-0.68	0.03
-0.70	-0.66	0.03
-0.71	-0.66	0.03
-0.69	-0.68	0.02
-0.68	-0.72	0.00
-0.66	-0.76	-0.00
-0.63	-0.79	0.01
-0.60	-0.81	0.02
-0.57	-0.82	0.04
-0.56	-0.83	0.05
-0.57	-0.83	0.04
-0.57	-0.84	0.02
-0.56	-0.85	0.00
-0.55	-0.85	-0.00
-0.52	-0.86	0.01
-0.48	-0.87	-0.01
-0.43	-0.88	-0.02
-0.41	-0.89	0.02
-0.39	-0.88	0.04
-0.39	-0.87	0.05
-0.42	-0.86	0.05
-0.46	-0.85	0.05
-0.53	-0.82	0.03
-0.61	-0.79	0.01
-0.67	-0.78	-0.00
-0.70	-0.75	-0.01
-0.66	-0.76	-0.02
-0.62	-0.80	-0.03
-0.60	-0.86	-0.04
-0.61	-0.86	-0.07
-0.64	-0.85	-0.05
-0.67	-0.87	0.03
-0.62	-0.92	0.12
-0.53	-1.02	0.14
-0.43	-1.14	0.07
-0.38	-1.29	-0.06
-0.37	-1.46	-0.19
-0.38	-1.63	-0.24
-0.36	-1.73	-0.21
-0.25	-1.72	-0.14
-0.08	-1.65	-0.08
0.06	-1.60	-0.02
0.13	-1.55	0.02
0.09	-1.47	0.04
-0.11	-1.35	0.04
-0.49	-1.19	0.05
-1.03	-1.02	0.09
-1.63	-0.88	0.17
-2.12	-0.76	0.27
-2.27	-0.65	0.34
-2.03	-0.56	0.28
-1.63	-0.57	0.30
-1.22	-0.66	0.41
-0.83	-0.76	0.42
-0.52	-0.88	0.42
-0.29	-1.00	0.37
-0.16	-1.08	0.27
-0.12	-1.13	0.15
-0.15	-1.14	0.04
-0.22	-1.13	-0.02
-0.31	-1.09	-0.05
-0.43	-1.02	0.01
-0.52	-0.94	0.07
-0.57	-0.89	0.08
-0.58	-0.86	0.09
-0.57	-0.84	0.09
-0.53	-0.82	0.09
-0.50	-0.82	0.09
-0.46	-0.80	0.09
-0.43	-0.78	0.09
-0.41	-0.75	0.10
-0.40	-0.71	0.11
-0.40	-0.68	0.10
-0.41	-0.65	0.09
-0.43	-0.63	0.08
-0.45	-0.61	0.06
-0.46	-0.59	0.04
-0.46	-0.58	0.02
-0.44	-0.56	0.00
-0.39	-0.55	-0.02
-0.33	-0.54	-0.04
-0.27	-0.54	-0.06
-0.22	-0.52	-0.06
-0.19	-0.51	-0.06
-0.18	-0.50	-0.05
-0.16	-0.49	-0.05
-0.15	-0.48	-0.04
-0.15	-0.48	-0.02
-0.14	-0.47	-0.03
-0.14	-0.47	-0.04
-0.16	-0.48	-0.06
-0.21	-0.49	-0.07
-0.30	-0.48	-0.07
-0.41	-0.48	-0.06
-0.52	-0.51	-0.06
-0.62	-0.57	-0.08
-0.69	-0.63	-0.10
-0.73	-0.72	-0.13
-0.71	-0.84	-0.14
-0.62	-0.96	-0.13
-0.47	-1.10	-0.12
-0.31	-1.29	-0.13
-0.15	-1.50	-0.22
0.01	-1.68	-0.32
0.16	-1.76	-0.41
0.33	-1.74	-0.47
0.49	-1.66	-0.39
0.59	-1.58	-0.24
0.40	-1.86	-0.17
0.00	-2.65	-0.07
-0.03	-3.09	0.03
0.21	-2.69	0.02
0.28	-1.96	-0.02
0.31	-1.18	-0.05
0.19	-0.54	0.07
-0.31	-0.06	0.25
-1.01	0.36	0.41
-1.56	0.52	0.62
-1.70	0.16	0.67
-1.54	-0.43	0.45
-1.38	-0.74	0.16
-1.28	-0.76	-0.03
-1.14	-0.72	-0.06
-0.88	-0.75	0.04
-0.60	-0.86	0.10
-0.41	-0.95	0.06
-0.34	-0.99	-0.01
-0.37	-0.99	-0.06
-0.44	-0.99	-0.10
-0.46	-0.97	-0.10
-0.41	-0.90	-0.08
-0.34	-0.84	-0.05
-0.31	-0.80	-0.03
-0.33	-0.81	-0.02
-0.38	-0.84	-0.00
-0.43	-0.86	0.01
-0.49	-0.85	0.00
-0.55	-0.82	-0.03
-0.61	-0.78	-0.06
-0.66	-0.76	-0.06
-0.68	-0.76	-0.05
-0.68	-0.77	-0.03
-0.66	-0.80	-0.01
-0.63	-0.81	0.01
-0.60	-0.81	0.02
-0.58	-0.80	0.03
-0.57	-0.78	0.06
-0.57	-0.77	0.09
-0.58	-0.76	0.13
-0.59	-0.76	0.16
-0.61	-0.76	0.17
-0.64	-0.76	0.17
-0.66	-0.76	0.16
-0.66	-0.77	0.15
-0.64	-0.80	0.14
-0.60	-0.82	0.12
-0.57	-0.83	0.07
-0.54	-0.83	0.03
-0.51	-0.85	0.01
-0.51	-0.86	0.00
-0.51	-0.86	-0.02
-0.52	-0.85	-0.04
-0.53	-0.85	-0.06
-0.53	-0.88	-0.08
-0.51	-0.93	-0.09
-0.49	-0.98	-0.10
-0.46	-1.03	-0.12
-0.44	-1.07	-0.13
-0.42	-1.11	-0.13
-0.40	-1.18	-0.15
-0.38	-1.28	-0.21
-0.38	-1.42	-0.28
-0.38	-1.55	-0.36
-0.36	-1.62	-0.42
-0.29	-1.62	-0.41
-0.15	-1.60	-0.32
-0.03	-1.57	-0.15
-0.01	-1.53	0.00
-0.11	-1.45	0.12
-0.36	-1.36	0.22
-0.73	-1.24	0.29
-1.20	-1.11	0.33
-1.69	-0.98	0.36
-2.01	-0.86	0.40
-2.01	-0.75	0.37
-1.73	-0.68	0.29
-1.34	-0.65	0.24
-1.00	-0.67	0.23
-0.74	-0.75	0.22
-0.53	-0.86	0.18
-0.39	-0.98	0.11
-0.32	-1.06	0.04
-0.27	-1.08	-0.02
-0.28	-1.07	-0.04
-0.33	-1.03	-0.03
-0.40	-0.97	-0.04
-0.48	-0.91	-0.06
-0.55	-0.88	-0.05
-0.59	-0.85	-0.03
-0.63	-0.84	0.01
-0.65	-0.83	0.03
-0.64	-0.80	0.05
-0.60	-0.77	0.05
-0.53	-0.74	0.06
-0.47	-0.71	0.06
-0.42	-0.67	0.05
-0.38	-0.63	0.05
-0.36	-0.59	0.05
-0.35	-0.55	0.05
-0.35	-0.52	0.06
-0.37	-0.50	0.05
-0.39	-0.48	0.03
-0.39	-0.48	-0.00
-0.38	-0.48	-0.04
-0.35	-0.49	-0.07
-0.31	-0.51	-0.08
-0.27	-0.54	-0.08
-0.25	-0.57	-0.06
-0.24	-0.59	-0.03
-0.23	-0.61	-0.03
-0.22	-0.62	-0.03
-0.22	-0.63	-0.04
-0.23	-0.63	-0.05
-0.23	-0.65	-0.05
-0.26	-0.67	-0.04
-0.30	-0.67	-0.03
-0.37	-0.66	-0.02
-0.41	-0.65	-0.02
-0.43	-0.68	-0.04
-0.42	-0.73	-0.09
-0.40	-0.79	-0.12
-0.39	-0.84	-0.13
-0.35	-0.91	-0.13
-0.28	-1.01	-0.16
-0.20	-1.15	-0.19
-0.12	-1.27	-0.23
-0.04	-1.37	-0.30
0.03	-1.43	-0.40
0.05	-1.47	-0.49
0.02	-1.47	-0.53
0.01	-1.41	-0.52
0.02	-1.34	-0.47
0.04	-1.31	-0.40
0.03	-1.31	-0.27
-0.15	-1.50	-0.14
-0.48	-2.02	0.01
-0.41	-2.53	0.12
0.14	-2.45	0.08
0.45	-1.93	-0.07
0.35	-1.29	-0.32
0.09	-0.70	-0.46
-0.28	-0.25	-0.24
-0.75	0.11	0.11
-1.13	0.24	0.31
-1.21	-0.03	0.41
-0.95	-0.54	0.37
-0.61	-0.99	0.25
-0.56	-1.13	0.09
-0.72	-1.03	-0.08
-0.78	-0.91	-0.08
-0.69	-0.84	0.07
-0.59	-0.81	0.13
-0.62	-0.76	0.04
-0.70	-0.71	-0.06
-0.76	-0.71	-0.08
-0.77	-0.74	-0.05
-0.75	-0.75	0.00
-0.70	-0.75	0.05
-0.63	-0.75	0.08
-0.57	-0.77	0.07
-0.54	-0.79	0.05
-0.53	-0.80	0.03
-0.57	-0.81	0.02
-0.62	-0.79	0.00
-0.65	-0.77	-0.00
-0.65	-0.75	-0.01
-0.64	-0.75	0.00
-0.62	-0.77	0.02
-0.61	-0.79	0.03
-0.59	-0.81	0.03
-0.58	-0.81	0.02
-0.57	-0.80	0.02
-0.58	-0.80	0.02
-0.59	-0.79	0.04
-0.60	-0.78	0.05
-0.61	-0.78	0.07
-0.62	-0.78	0.07
-0.64	-0.79	0.09
-0.63	-0.80	0.06
-0.59	-0.83	0.03
-0.55	-0.85	0.05
-0.51	-0.87	0.04
-0.49	-0.90	0.01
-0.46	-0.92	-0.03
-0.44	-0.94	-0.09
-0.42	-0.95	-0.16
-0.45	-0.95	-0.21
-0.51	-0.96	-0.19
-0.55	-0.95	-0.14
-0.52	-0.91	-0.08
-0.47	-0.85	-0.01
-0.46	-0.82	0.03
-0.49	-0.83	0.03
-0.53	-0.85	-0.02
-0.58	-0.86	-0.07
-0.61	-0.85	-0.10
-0.62	-0.86	-0.11
